input,label
"private void SAFVVGMG2B ( ) throws Throwable { String data ; if ( IO . staticReturnsTrueOrFalse ( ) ) { data = ""foo"" ; } else { data = ""foo"" ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
public void RI52JIJ ( ) throws Throwable { goodG2B ( ) ; },0
"public void 8VF51N7 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",1
"private void 9J52DM8G2B1 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE != 5 ) { data = null ; } else { data = ""foo"" ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"private void QZW84Y6G2B2 ( ) throws Throwable { String data ; if ( IO . STATIC_FINAL_FIVE == 5 ) { data = ""foo"" ; } else { data = null ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
public void GIPD6DQ ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void XX58DPF ( ) throws Throwable { String data ; if ( IO . staticFive == 5 ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",1
"private void NHG9S40G2B1 ( ) throws Throwable { String data ; if ( IO . staticFive != 5 ) { data = null ; } else { data = ""foo"" ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"private void MW59IA4G2B2 ( ) throws Throwable { String data ; if ( IO . staticFive == 5 ) { data = ""foo"" ; } else { data = null ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
public void IVIST7S ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void XYVBJV5 ( ) throws Throwable { String data = null ; switch ( 6 ) { case 6 : data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } break ; default : data = null ; break ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",1
"private void HQ2QSKTG2B1 ( ) throws Throwable { String data = null ; switch ( 5 ) { case 6 : data = null ; break ; default : data = ""foo"" ; break ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"private void BQBW3OCG2B2 ( ) throws Throwable { String data = null ; switch ( 6 ) { case 6 : data = ""foo"" ; break ; default : data = null ; break ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
public void AF10NNW ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"public void 86JHAMZ ( ) throws Throwable { String data ; while ( true ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } break ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",1
"private void HQG8RABG2B ( ) throws Throwable { String data ; while ( true ) { data = ""foo"" ; break ; } String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
public void IA4XB46 ( ) throws Throwable { goodG2B ( ) ; },0
"public void AX56QPO ( ) throws Throwable { String data ; data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } for ( int i = 0 ; i < 1 ; i ++ ) { String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; } }",1
"private void DZO905TG2B ( ) throws Throwable { String data ; data = ""foo"" ; for ( int i = 0 ; i < 1 ; i ++ ) { String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; } }",0
public void PKJS3B5 ( ) throws Throwable { goodG2B ( ) ; },0
"public void Y853IUJ ( ) throws Throwable { String data ; badPrivate = true ; data = bad_source ( ) ; String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",1
"private String 30UDRK5_source ( ) throws Throwable { String data ; if ( badPrivate ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } return data ; }",1
public void 86A7LXU ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"private void EZ9Q852G2B1 ( ) throws Throwable { String data ; goodG2B1_private = false ; data = goodG2B1_source ( ) ; String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"private String OI5MKFRG2B1_source ( ) throws Throwable { String data = null ; if ( goodG2B1_private ) { data = null ; } else { data = ""foo"" ; } return data ; }",0
"private void QBUWIE6G2B2 ( ) throws Throwable { String data ; goodG2B2_private = true ; data = goodG2B2_source ( ) ; String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"private String U53UL8LG2B2_source ( ) throws Throwable { String data = null ; if ( goodG2B2_private ) { data = ""foo"" ; } else { data = null ; } return data ; }",0
"public void EAU67XY ( ) throws Throwable { String data ; badPublicStatic = true ; data = ( new CWE78_OS_Command_Injection__connect_tcp_22b ( ) ) . badSource ( ) ; String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",1
public void XG9QYN7 ( ) throws Throwable { goodG2B1 ( ) ; goodG2B2 ( ) ; },0
"private void MUBH7H7G2B1 ( ) throws Throwable { String data ; goodG2B1PublicStatic = false ; data = ( new CWE78_OS_Command_Injection__connect_tcp_22b ( ) ) . goodG2B1Source ( ) ; String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"private void MLYDNVXG2B2 ( ) throws Throwable { String data ; goodG2B2PublicStatic = true ; data = ( new CWE78_OS_Command_Injection__connect_tcp_22b ( ) ) . goodG2B2Source ( ) ; String osCommand ; if ( System . getProperty ( ""os.name"" ) . toLowerCase ( ) . indexOf ( ""win"" ) >= 0 ) { osCommand = ""c:\\WINDOWS\\SYSTEM32\\cmd.exe /c dir "" ; } else { osCommand = ""/bin/ls "" ; } Process process = Runtime . getRuntime ( ) . exec ( osCommand + data ) ; process . waitFor ( ) ; }",0
"public String G18OLNFSource ( ) throws Throwable { String data ; if ( CWE78_OS_Command_Injection__connect_tcp_22a . badPublicStatic ) { data = """" ; { Socket socket = null ; BufferedReader readerBuffered = null ; InputStreamReader readerInputStream = null ; try { socket = new Socket ( ""host.example.org"" , 39544 ) ; readerInputStream = new InputStreamReader ( socket . getInputStream ( ) , ""UTF-8"" ) ; readerBuffered = new BufferedReader ( readerInputStream ) ; data = readerBuffered . readLine ( ) ; } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error with stream reading"" , exceptIO ) ; } finally { try { if ( readerBuffered != null ) { readerBuffered . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing BufferedReader"" , exceptIO ) ; } try { if ( readerInputStream != null ) { readerInputStream . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing InputStreamReader"" , exceptIO ) ; } try { if ( socket != null ) { socket . close ( ) ; } } catch ( IOException exceptIO ) { IO . logger . log ( Level . WARNING , ""Error closing Socket"" , exceptIO ) ; } } } } else { data = null ; } return data ; }",1
